2021,BCY,18,2021BCY0018,,,1-11-2003,2003-11-01
2021,BCY,19,2021BCY0019,,,21-3-2003,2003-03-21
2021,BCY,20,2021BCY0020,,,11-10-2003,2003-10-11
2021,BCY,21,2021BCY0021,,,2-7-2004,2004-07-02
2021,BCY,22,2021BCY0022,,,10-1-2001,2001-01-10
2021,BCY,23,2021BCY0023,,,10-11-2003,2003-11-10
2021,BCY,24,2021BCY0024,,,4-1-2003,2003-01-04
2021,BCY,25,2021BCY0025,,,18-1-2005,2005-01-18
2021,BCY,26,2021BCY0026,,,11-4-2003,2003-04-11
2021,BCY,27,2021BCY0027,,,15-5-2001,2001-05-15
2021,BCY,28,2021BCY0028,,,26-10-2003,2003-10-26
2021,BCY,29,2021BCY0029,,,14-1-2004,2004-01-14
2021,BCY,30,2021BCY0030,,,12-12-2004,2004-12-12
2021,BCY,31,2021BCY0031,,,16-12-2003,2003-12-16
2021,BCY,32,2021BCY0032,,,25-4-2004,2004-04-25
2021,BCY,33,2021BCY0033,,,25-7-2002,2002-07-25
2021,BCY,34,2021BCY0034,,,28-5-2002,2002-05-28
2021,BCY,35,2021BCY0035,,,23-11-2002,2002-11-23
2021,BCY,36,2021BCY0036,,,11-5-2004,2004-05-11
2021,BCY,37,2021BCY0037,,,6-5-2004,2004-05-06
2021,BCY,38,2021BCY0038,,,30-6-2003,2003-06-30
2021,BCY,39,2021BCY0039,,,2-4-2004,2004-04-02
2021,BCY,40,2021BCY0040,,,18-4-2003,2003-04-18
2021,BCY,41,2021BCY0041,,,26-9-2003,2003-09-26
2021,BCY,42,2021BCY0042,,,13-12-2003,2003-12-13
2021,BCY,43,2021BCY0043,,,8-11-2003,2003-11-08
2021,BCY,44,2021BCY0044,,,27-3-2004,2004-03-27
2021,BCY,45,2021BCY0045,,,12-8-2003,2003-08-12
2021,BCY,46,2021BCY0046,,,5-3-2001,2001-03-05
2021,BEC,1,2021BEC0001,,,20-6-2003,2003-06-20
2021,BEC,2,2021BEC0002,,,26-6-2004,2004-06-26
2021,BEC,4,2021BEC0004,,,10-2-2004,10-2-2004
2021,BEC,5,2021BEC0005,,,9-11-2002,2002-11-09
2021,BEC,6,2021BEC0006,,,10-5-2002,2002-05-10
2021,BEC,7,2021BEC0007,,,19-11-2003,2003-11-19
2021,BEC,8,2021BEC0008,,,12-01-2004,2004-01-12
2021,BEC,9,2021BEC0009,,,7-5-2002,2002-05-07
2021,BEC,10,2021BEC0010,,,26-8-2003,2003-08-26
2021,BEC,11,2021BEC0011,,,6-2-2003,2003-02-06
2021,BEC,12,2021BEC0012,,,23-11-2002,2002-11-23
2021,BEC,13,2021BEC0013,,,16-2-2002,2002-02-16
2021,BEC,14,2021BEC0014,,,23-12-2003,2003-12-23
2021,BEC,15,2021BEC0015,,,7-3-2003,2003-03-07
2021,BEC,16,2021BEC0016,,,23-11-2001,2001-11-23
2021,BEC,17,2021BEC0017,,,22-11-2003,2003-11-22
2021,BEC,18,2021BEC0018,,,14-1-2003,2003-01-14
2021,BEC,19,2021BEC0019,,,25-3-2002,2002-03-25
2021,BEC,20,2021BEC0020,,,27-6-2003,2003-06-27
2021,BEC,21,2021BEC0021,,,31-1-2002,2002-01-31
2021,BEC,22,2021BEC0022,,,24-2-2003,2003-02-24
2021,BEC,23,2021BEC0023,,,14-11-2001,2001-11-14
2021,BEC,24,2021BEC0024,,,25-6-2004,2004-06-25
2021,BEC,25,2021BEC0025,,,15-9-2003,2003-09-15
2021,BEC,26,2021BEC0026,,,1-9-2003,2003-09-01
2021,BEC,27,2021BEC0027,,,24-6-2003,2003-06-24
2021,BEC,28,2021BEC0028,,,25-8-2002,2002-08-25
2021,BEC,29,2021BEC0029,,,21-7-2004,2004-07-21
2021,BEC,30,2021BEC0030,,,6-6-2004,2004-06-06
2021,BEC,31,2021BEC0031,,,10-10-2002,2002-10-10
2021,BEC,32,2021BEC0032,,,31-10-2002,2002-10-31
2021,BEC,33,2021BEC0033,,,2-9-2002,2002-09-02
2021,BEC,34,2021BEC0034,,,8-11-2003,2003-11-08
2021,BEC,35,2021BEC0035,,,10-7-2002,2002-07-10
2021,BEC,36,2021BEC0036,,,26-1-2002,2002-01-26
2021,BEC,37,2021BEC0037,,,6-1-2004,2004-01-06
2021,BEC,38,2021BEC0038,,,1-5-2002,2002-05-01
2021,BEC,39,2021BEC0039,,,18-9-2002,2002-09-18
2021,BEC,40,2021BEC0040,,,8-7-2000,2000-07-08
2021,BEC,41,2021BEC0041,,,14-6-2001,2001-06-14
2021,BEC,42,2021BEC0042,,,3-12-2001,2001-12-03
2021,BEC,43,2021BEC0043,,,1-6-2001,2001-06-01
2021,BEC,44,2021BEC0044,,,23-12-2001,2001-12-23
